#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","HD66","SAMN11953769","PRJNA546129","GCA_006337185.1"," Chromosome",2.52171,32.0984,"chromosome:NZ_CP040868.1/CP040868.1; plasmid pHD66_1:NZ_CP040869.1/CP040869.1; plasmid pHD66_2:NZ_CP040870.1/CP040870.1",,3,2280,"2019-06-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/337/185/GCA_006337185.1_ASM633718v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/337/185/GCF_006337185.1_ASM633718v1"
"Staphylococcus epidermidis WI05","Bacteria;Terrabacteria group;Firmicutes","WI05","SAMN02470528","PRJNA207998","GCA_000418145.2","Scaffold",2.60045,31.9,,"ATDG02",114,2375,"2013-07-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/145/GCA_000418145.2_WI05_v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/145/GCF_000418145.2_WI05_v2"
"Staphylococcus epidermidis NIHLM021","Bacteria;Terrabacteria group;Firmicutes","NIHLM021","SAMN00993238","PRJNA62373","GCA_000276285.1","Contig",2.49532,32.1,,"AKGV01",72,2233,"2012-07-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/276/285/GCA_000276285.1_ASM27628v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/276/285/GCF_000276285.1_ASM27628v1"
"Staphylococcus epidermidis VCU144","Bacteria;Terrabacteria group;Firmicutes","VCU144","SAMN00117468","PRJNA53777","GCA_000205325.2","Contig",2.41368,32,,"AFED01",72,2142,"2011-04-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/205/325/GCA_000205325.2_ASM20532v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/205/325/GCF_000205325.1_ASM20532v2"
"Staphylococcus epidermidis VCU045","Bacteria;Terrabacteria group;Firmicutes","VCU045","SAMN00116874","PRJNA53725","GCA_000205425.2","Contig",2.48167,32.1,,"AFEI01",62,2232,"2011-04-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/205/425/GCA_000205425.2_ASM20542v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/205/425/GCF_000205425.1_ASM20542v2"
"Staphylococcus epidermidis NIHLM053","Bacteria;Terrabacteria group;Firmicutes","NIHLM053","SAMN00993262","PRJNA62359","GCA_000276405.1","Contig",2.55564,32,,"AKGP01",129,2301,"2012-07-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/276/405/GCA_000276405.1_ASM27640v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/276/405/GCF_000276405.1_ASM27640v1"
"Staphylococcus epidermidis VCU111","Bacteria;Terrabacteria group;Firmicutes","VCU111","SAMN00117446","PRJNA53745","GCA_000697805.1","Contig",2.48709,32,,"JHUB01",73,2272,"2014-06-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/697/805/GCA_000697805.1_gsevcu111v01","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/697/805/GCF_000697805.1_gsevcu111v01"
"Staphylococcus epidermidis VCU118","Bacteria;Terrabacteria group;Firmicutes","VCU118","SAMN00116847","PRJNA53755","GCA_000247045.2","Contig",2.55182,31.9,,"AHLB01",75,2346,"2012-02-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/247/045/GCA_000247045.2_ASM24704v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/045/GCF_000247045.1_ASM24704v2"
"Staphylococcus epidermidis VCU125","Bacteria;Terrabacteria group;Firmicutes","VCU125","SAMN00116836","PRJNA53765","GCA_000247125.2","Contig",2.43634,32,,"AHLF01",70,2206,"2012-02-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/247/125/GCA_000247125.2_ASM24712v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/125/GCF_000247125.1_ASM24712v2"
"Staphylococcus epidermidis VCU041","Bacteria;Terrabacteria group;Firmicutes","VCU041","SAMN00117454","PRJNA53723","GCA_000245635.2","Contig",2.58501,31.8,,"AHKX01",87,2351,"2012-02-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/245/635/GCA_000245635.2_ASM24563v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/635/GCF_000245635.1_ASM24563v2"
"Staphylococcus epidermidis VCU126","Bacteria;Terrabacteria group;Firmicutes","VCU126","SAMN00116846","PRJNA53767","GCA_000247145.2","Contig",2.44525,32,,"AHLG01",80,2204,"2012-02-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/247/145/GCA_000247145.2_ASM24714v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/145/GCF_000247145.1_ASM24714v2"
"Staphylococcus epidermidis VCU036","Bacteria;Terrabacteria group;Firmicutes","VCU036","SAMN00138235","PRJNA53719","GCA_000697905.1","Contig",2.42538,32,,"JHUA01",68,2186,"2014-06-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/697/905/GCA_000697905.1_gsevcu036v01","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/697/905/GCF_000697905.1_gsevcu036v01"
"Staphylococcus epidermidis VCU117","Bacteria;Terrabacteria group;Firmicutes","VCU117","SAMN00116890","PRJNA53753","GCA_000247025.2","Contig",2.44822,32,,"AHLA01",90,2214,"2012-02-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/247/025/GCA_000247025.2_ASM24702v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/025/GCF_000247025.1_ASM24702v2"
"Staphylococcus epidermidis VCU081","Bacteria;Terrabacteria group;Firmicutes","VCU081","SAMN00117450","PRJNA53735","GCA_000245695.2","Contig",2.38,31.9,,"AHLU01",78,2157,"2012-02-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/245/695/GCA_000245695.2_ASM24569v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/695/GCF_000245695.1_ASM24569v2"
"Staphylococcus epidermidis VCU014","Bacteria;Terrabacteria group;Firmicutes","VCU014","SAMN00116879","PRJNA53715","GCA_000626815.1","Contig",2.51066,32.1,,"JHQB01",77,2294,"2014-04-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/626/815/GCA_000626815.1_gsevcu014v01","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/626/815/GCF_000626815.1_gsevcu014v01"
"Staphylococcus epidermidis BCM-HMP0060","Bacteria;Terrabacteria group;Firmicutes","BCM-HMP0060","SAMN00001492","PRJNA31545","GCA_000159575.1","Scaffold",2.60602,32.2,,"ACHE01",46,2358,"2009-03-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/159/575/GCA_000159575.1_ASM15957v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/159/575/GCF_000159575.1_ASM15957v1"
"Staphylococcus epidermidis NIH04008","Bacteria;Terrabacteria group;Firmicutes","NIH04008","SAMN00993294","PRJNA62395","GCA_000276085.1","Contig",2.73759,32,,"AKHF01",130,2490,"2012-07-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/276/085/GCA_000276085.1_ASM27608v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/276/085/GCF_000276085.1_ASM27608v1"
"Staphylococcus epidermidis MC16","Bacteria;Terrabacteria group;Firmicutes","MC16","SAMN02470521","PRJNA207989","GCA_000418185.2","Contig",2.54246,31.8,,"ATCX02",246,2362,"2013-07-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/185/GCA_000418185.2_MC16_v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/185/GCF_000418185.2_MC16_v2"
"Staphylococcus epidermidis Scl25","Bacteria;Terrabacteria group;Firmicutes","Scl25","SAMN02470524","PRJNA207994","GCA_000418065.2","Scaffold",2.45876,31.9,,"ATDC02",139,2221,"2013-07-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/065/GCA_000418065.2_SCL25_v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/065/GCF_000418065.2_SCL25_v2"
"Staphylococcus epidermidis W23144","Bacteria;Terrabacteria group;Firmicutes","W23144","SAMN00002221","PRJNA34655","GCA_000160235.1","Scaffold",2.64658,32.3,,"ACJC01",91,2381,"2009-03-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/160/235/GCA_000160235.1_ASM16023v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/160/235/GCF_000160235.1_ASM16023v1"
"Staphylococcus epidermidis APO27","Bacteria;Terrabacteria group;Firmicutes","APO27","SAMN02470520","PRJNA207985","GCA_000417945.2","Contig",2.57696,31.9,,"ATCU02",246,2384,"2013-07-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/417/945/GCA_000417945.2_APO27_v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/417/945/GCF_000417945.2_APO27_v2"
"Staphylococcus epidermidis CIM37","Bacteria;Terrabacteria group;Firmicutes","CIM37","SAMN02470522","PRJNA207996","GCA_000418105.2","Contig",2.57517,31.9,,"ATDE02",277,2396,"2013-07-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/105/GCA_000418105.2_CIM37_v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/105/GCF_000418105.2_CIM37_v2"
"Staphylococcus epidermidis NIH05001","Bacteria;Terrabacteria group;Firmicutes","NIH05001","SAMN00993295","PRJNA62391","GCA_000276105.1","Contig",2.61896,32.2,,"AKHE01",174,2404,"2012-07-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/276/105/GCA_000276105.1_ASM27610v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/276/105/GCF_000276105.1_ASM27610v1"
"Staphylococcus epidermidis Scl31","Bacteria;Terrabacteria group;Firmicutes","Scl31","SAMN02470525","PRJNA207995","GCA_000418085.2","Scaffold",2.53334,31.9,,"ATDD02",401,2349,"2013-07-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/085/GCA_000418085.2_SCL31_v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/085/GCF_000418085.2_SCL31_v2"
"Staphylococcus epidermidis MC28","Bacteria;Terrabacteria group;Firmicutes","MC28","SAMN02470526","PRJNA207991","GCA_000418005.2","Contig",2.55921,31.8,,"ATCZ02",381,2378,"2013-07-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/005/GCA_000418005.2_MC28_v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/005/GCF_000418005.2_MC28_v2"
"Staphylococcus epidermidis Scl22","Bacteria;Terrabacteria group;Firmicutes","Scl22","SAMN02470518","PRJNA207993","GCA_000418045.1","Scaffold",2.37182,32.2,,"ATDB01",490,2250,"2013-07-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/045/GCA_000418045.1_Scl22","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/045/GCF_000418045.1_Scl22"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","AZ39","SAMN17983073","PRJNA715223","GCA_021398365.1","Complete",2.50699,32.1494,"chromosome:CP071996.1; plasmid unnamed1:CP071997.1; plasmid unnamed2:CP071998.1; plasmid unnamed3:CP071999.1",,4,2131,"2022-01-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/398/365/GCA_021398365.1_ASM2139836v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","SCAID OTT1-2021 (597)","SAMN20982454","PRJNA754843","GCA_019915385.1","Complete",2.16142,32.1949,"chromosome:CP082816.1; plasmid unnamed1:CP082817.1; plasmid unnamed2:CP082818.1; plasmid unnamed3:CP082819.1",,4,1575,"2021-09-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/915/385/GCA_019915385.1_ASM1991538v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","949_S8","SAMN03339004","PRJNA274731","GCA_000934225.1"," Chromosome",2.33987,32,"chromosome:CP010942.1",,1,2119,"2015-02-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/934/225/GCA_000934225.1_ASM93422v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","SESURV_p0_312","SAMN12507776","PRJNA559376","GCA_010132335.1","Scaffold",2.58462,32.1,,"VUNW01",4,0,"2020-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/132/335/GCA_010132335.1_ASM1013233v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/132/335/GCF_010132335.1_ASM1013233v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","C041","SAMN18092179","PRJNA705564","GCA_017571295.1","Contig",2.94417,34,,"JAGETP01",126,754,"2021-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/571/295/GCA_017571295.1_ASM1757129v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","MESW","SAMN18092192","PRJNA705564","GCA_017571195.1","Contig",2.86213,34.6,,"JAGETU01",84,768,"2021-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/571/195/GCA_017571195.1_ASM1757119v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","01_14_032","SAMN16295168","PRJNA666503","GCA_014857135.1","Contig",2.53894,31.9,,"JACZFE01",108,2221,"2020-10-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/857/135/GCA_014857135.1_ASM1485713v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","SCH-21","SAMN07839774","PRJNA415995","GCA_002752875.2","Scaffold",2.4719,32,,"PEKL02",63,2320,"2017-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/752/875/GCA_002752875.2_ASM275287v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/752/875/GCF_002752875.2_ASM275287v2"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","ST14","SAMN03859970","PRJNA289935","GCA_001298115.1","Contig",2.47616,31.8,,"LGJG01",42,2153,"2015-09-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/298/115/GCA_001298115.1_ASM129811v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/298/115/GCF_001298115.1_ASM129811v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","SCH-18","SAMN07839771","PRJNA415995","GCA_002750285.2","Scaffold",2.48572,32.1,,"PEJH02",68,2363,"2017-11-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/285/GCA_002750285.2_ASM275028v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/285/GCF_002750285.2_ASM275028v2"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","SE77","SAMN12840247","PRJNA574294","GCA_009026075.1","Contig",3.2853,32.1,,"WBPU01",1278,3873,"2019-10-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/026/075/GCA_009026075.1_ASM902607v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","73.5","SAMN10232704","PRJNA415995","GCA_003687235.1","Scaffold",2.54208,31.9,,"RDEG01",56,2382,"2018-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/235/GCA_003687235.1_ASM368723v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/687/235/GCF_003687235.1_ASM368723v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","AK-612","SAMN11053881","PRJNA525578","GCA_004343675.4","Contig",2.52662,32,,"SKCE04",100,1679,"2019-03-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/343/675/GCA_004343675.4_ASM434367v4","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/343/675/GCF_004343675.1_ASM434367v4"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","KY14P","SAMN13064475","PRJNA578490","GCA_009648365.1","Scaffold",2.68738,33.7,,"WJGW01",826,2590,"2019-11-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/648/365/GCA_009648365.1_ASM964836v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/648/365/GCF_009648365.1_ASM964836v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","171.10","SAMN10232707","PRJNA415995","GCA_003687195.1","Scaffold",2.60047,31.9,,"RDED01",83,2471,"2018-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/195/GCA_003687195.1_ASM368719v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/687/195/GCF_003687195.1_ASM368719v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","SE62","SAMN12840236","PRJNA574294","GCA_008922305.1","Contig",3.09836,31.9,,"WBQF01",681,3394,"2019-10-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/922/305/GCA_008922305.1_ASM892230v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","C38","SAMN16376632","PRJNA667485","GCA_015698545.1","Contig",2.73176,32.4,,"JADPYK01",61,2544,"2020-11-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/698/545/GCA_015698545.1_ASM1569854v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/698/545/GCF_015698545.1_ASM1569854v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","BBMGS-S02-103","SAMN17614122","PRJNA692334","GCA_017849975.1","Contig",2.53726,32,,"JAFIJK01",75,0,"2021-04-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/849/975/GCA_017849975.1_ASM1784997v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","0123W_32_35","SAMN05509311","PRJNA327106","GCA_001914135.1","Scaffold",2.40259,31.9,,"MKYC01",34,0,"2016-12-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/914/135/GCA_001914135.1_ASM191413v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","DE0285","SAMN11792445","PRJNA543692","GCA_007676825.1","Scaffold",2.99907,32.4,,"VEBO01",1740,0,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/676/825/GCA_007676825.1_ASM767682v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/676/825/GCF_007676825.1_ASM767682v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","SH07_17","SAMN08095616","PRJNA419710","GCA_002799425.1","Contig",2.72728,31.8,,"PHKM01",63,2497,"2017-11-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/799/425/GCA_002799425.1_ASM279942v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/799/425/GCF_002799425.1_ASM279942v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","LRKNS080","SAMN04940127","PRJNA314440","GCA_001658655.1","Contig",2.01623,32.4,,"LXRP01",54,1827,"2016-06-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/658/655/GCA_001658655.1_ASM165865v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/655/GCF_001658655.1_ASM165865v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","L3_128_009G1_dasL3_128_009G1_concoct_6","SAMN17801516","PRJNA698986","GCA_018373255.1","Contig",2.35537,32,,"JAHAHL01",57,2130,"2021-05-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/373/255/GCA_018373255.1_ASM1837325v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","CLIMB1","SAMN20340560","PRJNA707514","GCA_019693595.1","Contig",2.38927,32,,"JAHZTV01",67,0,"2021-08-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/693/595/GCA_019693595.1_ASM1969359v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","MRSE 52-2","SAMN07618130","PRJNA402084","GCA_002307395.1","Contig",2.56442,31.9,,"NTLC01",146,2296,"2017-09-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/307/395/GCA_002307395.1_ASM230739v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/307/395/GCF_002307395.1_ASM230739v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","UBA4169","SAMN06451752","PRJNA348753","GCA_002380435.1","Scaffold",2.35764,31.9,,"DFVD01",50,0,"2017-09-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/380/435/GCA_002380435.1_ASM238043v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","110_SEPI","SAMN03197063","PRJNA267549","GCA_001070175.1","Scaffold",4.79355,31.6,,"JWCX01",254,0,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/175/GCA_001070175.1_ASM107017v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","ZSC","SAMN08043159","PRJNA419115","GCA_002892285.1","Contig",2.46779,31.9,,"PHHR01",86,1843,"2018-01-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/892/285/GCA_002892285.1_ASM289228v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/892/285/GCF_002892285.1_ASM289228v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","13A1","SAMN10237431","PRJNA415995","GCA_003687755.1","Scaffold",2.57784,31.9,,"RDFC01",138,2470,"2018-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/755/GCA_003687755.1_ASM368775v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/687/755/GCF_003687755.1_ASM368775v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","0514Y_32_9","SAMN05509323","PRJNA327106","GCA_001914145.1","Scaffold",2.42621,31.9,,"MKYD01",77,0,"2016-12-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/914/145/GCA_001914145.1_ASM191414v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","173.6","SAMN10232708","PRJNA415995","GCA_003686995.1","Scaffold",2.53587,31.8,,"RDEC01",135,2418,"2018-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/686/995/GCA_003686995.1_ASM368699v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/686/995/GCF_003686995.1_ASM368699v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","BBMGS-S02-110","SAMN17614129","PRJNA692334","GCA_017849835.1","Contig",2.48873,31.9,,"JAFIJR01",144,0,"2021-04-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/849/835/GCA_017849835.1_ASM1784983v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","LRKNS083","SAMN04942503","PRJNA314440","GCA_001658835.1","Contig",2.02431,31.7,,"LXRU01",81,1932,"2016-06-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/658/835/GCA_001658835.1_ASM165883v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/835/GCF_001658835.1_ASM165883v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","1312_SEPI","SAMN03197289","PRJNA267549","GCA_001070555.1","Scaffold",7.72405,49.9,,"JVUF01",1909,0,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/555/GCA_001070555.1_ASM107055v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","1068_SEPI","SAMN03197030","PRJNA267549","GCA_001068615.1","Contig",3.5814,37.5,,"JWEE01",2883,0,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/068/615/GCA_001068615.1_ASM106861v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/615/GCF_001068615.1_ASM106861v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","BBMGS-S03-101","SAMN17614134","PRJNA692334","GCA_017849735.1","Contig",2.62936,31.9,,"JAFIJW01",198,0,"2021-04-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/849/735/GCA_017849735.1_ASM1784973v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","BBMGS-S01-099","SAMN17614110","PRJNA692334","GCA_017850235.1","Contig",2.50878,31.9,,"JAFIIY01",242,0,"2021-04-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/850/235/GCA_017850235.1_ASM1785023v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","926_SEPI","SAMN03198144","PRJNA267549","GCA_001075745.1","Contig",4.38758,36,,"JUNI01",565,0,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/745/GCA_001075745.1_ASM107574v1",
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","6_SEPI","SAMN03197799","PRJNA267549","GCA_001073525.1","Scaffold",6.00094,36.2,,"JVAP01",597,0,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/525/GCA_001073525.1_ASM107352v1",
