#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Staphylococcus hominis subsp. hominis","Bacteria;Terrabacteria group;Firmicutes","WiKim0113","SAMN20499013","PRJNA750864","GCA_023277465.1","Complete",2.23921,31.5,"chromosome:CP080457.1",,1,2069,"2022-05-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/277/465/GCA_023277465.1_ASM2327746v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/277/465/GCF_023277465.1_ASM2327746v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_575","SAMN10163251","PRJNA231221","GCA_003812505.1","Complete",2.25743,31.6637,"chromosome:NZ_CP033732.1/CP033732.1; plasmid unnamed1:NZ_CP033731.1/CP033731.1; plasmid unnamed2:NZ_CP033733.1/CP033733.1",,3,2137,"2018-11-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/812/505/GCA_003812505.1_ASM381250v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/505/GCF_003812505.1_ASM381250v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","NCTC 11320","SAMEA3539708","PRJEB6403","GCA_900458635.1","Contig",2.25711,31.6,,"UHDM01",2,2122,"2018-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/458/635/GCA_900458635.1_41665_G01","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/635/GCF_900458635.1_41665_G01"
"Staphylococcus hominis subsp. hominis","Bacteria;Terrabacteria group;Firmicutes","NCTC 11320","SAMN06177160","PRJNA339206","GCA_002901845.1","Scaffold",2.20453,31.4,,"PPQE01",30,2116,"2018-01-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/901/845/GCA_002901845.1_ASM290184v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/901/845/GCF_002901845.1_ASM290184v1"
"Staphylococcus hominis subsp. novobiosepticus","Bacteria;Terrabacteria group;Firmicutes","CCUG 42399","SAMN05978006","PRJNA339206","GCA_002902465.1","Scaffold",2.42239,31.4,,"PPQX01",166,2354,"2018-01-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/902/465/GCA_002902465.1_ASM290246v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/902/465/GCF_002902465.1_ASM290246v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","NCTC 7802","SAMEA3500276","PRJEB6403","GCA_900458745.1","Contig",2.25152,31.5,,"UHDX01",2,2098,"2018-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/458/745/GCA_900458745.1_40871_D01","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/745/GCF_900458745.1_40871_D01"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","J31","SAMEA3515759","PRJEB10568","GCA_900006675.1","Contig",2.32417,31.5,,"FBVO01",5,2153,"2017-02-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/006/675/GCA_900006675.1_J31_HGAP2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/006/675/GCF_900006675.1_J31_HGAP2"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0222","SAMN11792382","PRJNA543692","GCA_007681605.1","Scaffold",2.18765,31.4,,"VELG01",59,2065,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/681/605/GCA_007681605.1_ASM768160v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/605/GCF_007681605.1_ASM768160v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0225","SAMN11792385","PRJNA543692","GCA_007681585.1","Scaffold",2.34076,31.9,,"VELF01",287,2291,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/681/585/GCA_007681585.1_ASM768158v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/585/GCF_007681585.1_ASM768158v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","AATZB","SAMN17729809","PRJNA694925","GCA_020740115.1","Contig",2.27788,31.3,,"JAJGAY01",29,2198,"2021-11-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/740/115/GCA_020740115.1_ASM2074011v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/740/115/GCF_020740115.1_ASM2074011v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SNUC 4474","SAMN06173085","PRJNA342349","GCA_003579635.1","Contig",2.24559,31.5,,"QXVP01",61,2123,"2018-09-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/579/635/GCA_003579635.1_ASM357963v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/579/635/GCF_003579635.1_ASM357963v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SHYJILJH","SAMN13151851","PRJNA580115","GCA_009663945.1","Contig",2.21428,31.3,,"WJUO01",20,2102,"2019-11-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/663/945/GCA_009663945.1_ASM966394v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/663/945/GCF_009663945.1_ASM966394v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrlh","SAMN11962485","PRJNA546603","GCA_022690005.1","Contig",2.26894,31.2,,"JALCWG01",23,2196,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/005/GCA_022690005.1_ASM2269000v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/005/GCF_022690005.1_ASM2269000v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0218","SAMN11792378","PRJNA543692","GCA_007681635.1","Scaffold",2.21279,31.4,,"VELH01",60,2133,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/681/635/GCA_007681635.1_ASM768163v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/635/GCF_007681635.1_ASM768163v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0167","SAMN11792327","PRJNA543692","GCA_007681815.1","Scaffold",2.35797,31.5,,"VELR01",358,2220,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/681/815/GCA_007681815.1_ASM768181v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/815/GCF_007681815.1_ASM768181v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","Ani-LG-038","SAMN19114573","PRJNA609060","GCA_021366975.1","Contig",2.1919,31.4,,"JAHCPK01",30,2096,"2022-01-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/366/975/GCA_021366975.1_ASM2136697v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/366/975/GCF_021366975.1_ASM2136697v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","AATZL","SAMN17729817","PRJNA694925","GCA_020740045.1","Contig",2.27772,31.3,,"JAJGBD01",22,2171,"2021-11-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/740/045/GCA_020740045.1_ASM2074004v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/740/045/GCF_020740045.1_ASM2074004v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","B10","SAMEA3515753","PRJEB10524","GCA_900006855.1","Scaffold",2.28542,31.3,,"FBVK01",37,2213,"2017-02-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/006/855/GCA_900006855.1_S.hominis_B10","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/006/855/GCF_900006855.1_S.hominis_B10"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0490","SAMN11792650","PRJNA543692","GCA_007672105.1","Scaffold",2.31422,31.2,,"VDUK01",117,2196,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/672/105/GCA_007672105.1_ASM767210v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/672/105/GCF_007672105.1_ASM767210v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrlj","SAMN11962487","PRJNA546603","GCA_022689945.1","Contig",2.27608,31.3,,"JALCWI01",34,2183,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/945/GCA_022689945.1_ASM2268994v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/945/GCF_022689945.1_ASM2268994v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SDB3","SAMN12211904","PRJNA552487","GCA_007004385.1","Contig",2.21202,31.4,,"VJNI01",33,2090,"2019-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/004/385/GCA_007004385.1_ASM700438v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/004/385/GCF_007004385.1_ASM700438v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0337","SAMN11792497","PRJNA543692","GCA_007676585.1","Scaffold",2.26616,31.4,,"VEKF01",55,2159,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/676/585/GCA_007676585.1_ASM767658v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/676/585/GCF_007676585.1_ASM767658v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrlr","SAMN11962495","PRJNA546603","GCA_022690185.1","Contig",2.24589,31.3,,"JALCVX01",23,2191,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/185/GCA_022690185.1_ASM2269018v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/185/GCF_022690185.1_ASM2269018v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","UMB0272","SAMN08193716","PRJNA316969","GCA_002860985.1","Scaffold",2.21847,31.3,,"PKIP01",18,2097,"2017-12-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/860/985/GCA_002860985.1_ASM286098v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/860/985/GCF_002860985.1_ASM286098v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_745","SAMN11056460","PRJNA231221","GCA_012273435.1"," Chromosome",2.35967,31.4798,"chromosome:NZ_CP050982.1/CP050982.1; plasmid unnamed1:NZ_CP050981.1/CP050981.1; plasmid unnamed2:NZ_CP050983.1/CP050983.1",,3,2187,"2020-04-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/273/435/GCA_012273435.1_ASM1227343v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/273/435/GCF_012273435.1_ASM1227343v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_748","SAMN11056463","PRJNA231221","GCA_013364435.1"," Chromosome",2.33804,31.6514,"chromosome:NZ_CP054883.1/CP054883.1; plasmid unnamed1:NZ_CP054881.1/CP054881.1; plasmid unnamed2:NZ_CP054882.1/CP054882.1; plasmid unnamed3:NZ_CP054885.1/CP054885.1; plasmid unnamed4:NZ_CP054884.1/CP054884.1",,5,2205,"2020-06-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/364/435/GCA_013364435.1_ASM1336443v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/364/435/GCF_013364435.1_ASM1336443v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","Staphylococcus hominis J6","SAMEA104410608","PRJEB22856","GCA_900240185.1"," Chromosome",2.23584,31.2,"chromosome I:NZ_LT963442.1/LT963442.1",,1,2141,"2018-04-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/240/185/GCA_900240185.1_J6","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/240/185/GCF_900240185.1_J6"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","Staphylococcus hominis J11","SAMEA104410607","PRJEB22856","GCA_900240155.1"," Chromosome",2.23679,31.2,"chromosome I:NZ_LT963438.1/LT963438.1",,1,2158,"2018-04-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/240/155/GCA_900240155.1_J11","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/240/155/GCF_900240155.1_J11"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_136","SAMN03996281","PRJNA231221","GCA_002954105.1"," Chromosome",2.26805,31.5691,"chromosome:NZ_CP014107.1/CP014107.1; plasmid unnamed1:NZ_CP014103.1/CP014103.1; plasmid unnamed2:NZ_CP014104.1/CP014104.1",,7,2131,"2018-02-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/954/105/GCA_002954105.1_ASM295410v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/954/105/GCF_002954105.1_ASM295410v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrmm","SAMN11962516","PRJNA546603","GCA_022689785.1","Contig",2.21753,31.3,,"JALCWS01",31,2124,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/785/GCA_022689785.1_ASM2268978v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/785/GCF_022689785.1_ASM2268978v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0132","SAMN11792292","PRJNA543692","GCA_007681935.1","Scaffold",2.3677,31.4,,"VELW01",97,2325,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/681/935/GCA_007681935.1_ASM768193v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/935/GCF_007681935.1_ASM768193v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF3SW-P1-OX","SAMN15815329","PRJNA657113","GCA_014265085.1","Contig",2.24434,31.4,,"JACMXR01",27,2093,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/265/085/GCA_014265085.1_ASM1426508v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/085/GCF_014265085.1_ASM1426508v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF3SC-B11","SAMN15815266","PRJNA657113","GCA_014266525.1","Scaffold",2.24591,31.4,,"JACMVH01",29,2098,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/266/525/GCA_014266525.1_ASM1426652v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/525/GCF_014266525.1_ASM1426652v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","1H9","SAMN18793308","PRJNA722783","GCA_018408065.1","Contig",2.2253,31.3,,"JAGSWT01",37,2125,"2021-05-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/408/065/GCA_018408065.1_ASM1840806v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/408/065/GCF_018408065.1_ASM1840806v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrmi","SAMN11962512","PRJNA546603","GCA_022690115.1","Contig",2.24916,31.3,,"JALCWB01",37,2176,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/115/GCA_022690115.1_ASM2269011v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/115/GCF_022690115.1_ASM2269011v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","NFPP34","SAMN03159421","PRJEB16878","GCA_900109865.1","Contig",2.21944,31.3,,"FOBP01",34,2113,"2016-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/109/865/GCA_900109865.1_IMG-taxon_2599185353_annotated_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/109/865/GCF_900109865.1_IMG-taxon_2599185353_annotated_assembly"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SDA3","SAMN12211901","PRJNA552487","GCA_007004175.1","Contig",2.28901,31.5,,"VJML01",34,2208,"2019-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/004/175/GCA_007004175.1_ASM700417v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/004/175/GCF_007004175.1_ASM700417v1"
