#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","82P1NS2","SAMN26185738","PRJNA783189","GCA_022485365.1","Scaffold",2.47468,32.7,,"JAKVFC01",81,2344,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/365/GCA_022485365.1_ASM2248536v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/365/GCF_022485365.1_ASM2248536v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","008P5SUA1","SAMN26185689","PRJNA783189","GCA_022487745.1","Scaffold",2.47693,32.6,,"JAKVGZ01",82,2385,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/487/745/GCA_022487745.1_ASM2248774v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/487/745/GCF_022487745.1_ASM2248774v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","0878-2001-2009","SAMN09642114","PRJNA480581","GCA_003428475.1","Scaffold",2.57972,32.8,,"QVPW01",143,2485,"2018-08-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/428/475/GCA_003428475.1_ASM342847v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/428/475/GCF_003428475.1_ASM342847v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","008P4FS002","SAMN26185687","PRJNA783189","GCA_022487845.1","Scaffold",2.4704,32.6,,"JAKVHB01",84,2345,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/487/845/GCA_022487845.1_ASM2248784v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/487/845/GCF_022487845.1_ASM2248784v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","038P2NS2","SAMN26185701","PRJNA783189","GCA_022486545.1","Scaffold",2.45648,32.6,,"JAKVGN01",97,2333,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/486/545/GCA_022486545.1_ASM2248654v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/486/545/GCF_022486545.1_ASM2248654v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","038P2FS3","SAMN26185712","PRJNA783189","GCA_022487545.1","Scaffold",2.40455,32.6,,"JAKVGC01",76,2292,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/487/545/GCA_022487545.1_ASM2248754v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/487/545/GCF_022487545.1_ASM2248754v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","038P1SUD1","SAMN26185693","PRJNA783189","GCA_022487885.1","Scaffold",2.44906,32.6,,"JAKVGV01",84,2329,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/487/885/GCA_022487885.1_ASM2248788v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/487/885/GCF_022487885.1_ASM2248788v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-04","SAMEA1035153","PRJEB2705","GCA_001237705.1","Scaffold",2.51284,32.6,,"CUCT01",101,2394,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/237/705/GCA_001237705.1_7067_4_36","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/237/705/GCF_001237705.1_7067_4_36"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","135073","SAMEA1035149","PRJEB2705","GCA_001232645.1","Scaffold",2.47355,32.7,,"CUHJ01",88,2367,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/232/645/GCA_001232645.1_7068_7_61","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/232/645/GCF_001232645.1_7068_7_61"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","26-4","SAMEA1035042","PRJEB2705","GCA_001234205.1","Contig",2.39269,32.7,,"CUCO01",75,2239,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/234/205/GCA_001234205.1_7067_4_34","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/234/205/GCF_001234205.1_7067_4_34"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-10","SAMEA1035130","PRJEB2705","GCA_001239425.1","Scaffold",2.51084,32.6,,"CUCX01",93,2396,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/239/425/GCA_001239425.1_7067_4_41","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/239/425/GCF_001239425.1_7067_4_41"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","106P2NS1","SAMN26185707","PRJNA783189","GCA_022486285.1","Scaffold",2.49206,32.6,,"JAKVGH01",85,2358,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/486/285/GCA_022486285.1_ASM2248628v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/486/285/GCF_022486285.1_ASM2248628v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","Sha_B36_HC_2019","SAMEA9068309","PRJEB45360","GCA_910591645.1","Contig",2.60631,32.7,,"CAJUXS01",145,2518,"2021-07-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/910/591/645/GCA_910591645.1_Sha_B36_HC_2019","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/910/591/645/GCF_910591645.1_Sha_B36_HC_2019"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","68P1NS1","SAMN26185727","PRJNA783189","GCA_022485265.1","Scaffold",2.45176,32.6,,"JAKVFN01",77,2342,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/265/GCA_022485265.1_ASM2248526v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/265/GCF_022485265.1_ASM2248526v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","114P3FS3","SAMN26185770","PRJNA783189","GCA_022485535.1","Scaffold",2.45096,32.6,,"JAKVDW01",76,2335,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/535/GCA_022485535.1_ASM2248553v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/535/GCF_022485535.1_ASM2248553v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","106P1NS1","SAMN26185706","PRJNA783189","GCA_022486325.1","Scaffold",2.49111,32.6,,"JAKVGI01",88,2347,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/486/325/GCA_022486325.1_ASM2248632v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/486/325/GCF_022486325.1_ASM2248632v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","007P3SUC2BHI","SAMN26185685","PRJNA783189","GCA_022487805.1","Scaffold",2.5367,32.6,,"JAKVHD01",90,2436,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/487/805/GCA_022487805.1_ASM2248780v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/487/805/GCF_022487805.1_ASM2248780v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","VB5326","SAMN10031557","PRJNA490266","GCA_003596325.1","Contig",2.52858,32.6,,"QYYI01",113,2384,"2018-09-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/596/325/GCA_003596325.1_ASM359632v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/596/325/GCF_003596325.1_ASM359632v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-35","SAMEA1035118","PRJEB2705","GCA_001238425.1","Scaffold",2.72407,32.5,,"CUDT01",157,2599,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/238/425/GCA_001238425.1_7067_4_59","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/238/425/GCF_001238425.1_7067_4_59"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","81P1FS6","SAMN26185739","PRJNA783189","GCA_022485525.1","Scaffold",2.48957,33.2,,"JAKVFB01",136,2375,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/525/GCA_022485525.1_ASM2248552v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/525/GCF_022485525.1_ASM2248552v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","AA40","SAMN15641017","PRJNA648411","GCA_016621015.1","Scaffold",2.49294,32.8,,"JAEOWX01",146,2330,"2021-01-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/621/015/GCA_016621015.1_ASM1662101v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/621/015/GCF_016621015.1_ASM1662101v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","014P2FS002","SAMN26185696","PRJNA783189","GCA_022487665.1","Scaffold",2.55424,32.7,,"JAKVGS01",83,2413,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/487/665/GCA_022487665.1_ASM2248766v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/487/665/GCF_022487665.1_ASM2248766v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","37P8FS2","SAMN26185709","PRJNA783189","GCA_022486205.1","Scaffold",2.5124,32.8,,"JAKVGF01",105,2397,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/486/205/GCA_022486205.1_ASM2248620v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/486/205/GCF_022486205.1_ASM2248620v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","114P2NS1","SAMN26185768","PRJNA783189","GCA_022484925.1","Scaffold",2.44533,32.6,,"JAKVDY01",74,2338,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/484/925/GCA_022484925.1_ASM2248492v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/484/925/GCF_022484925.1_ASM2248492v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","MW015","SAMN16402352","PRJNA668279","GCA_015070545.1","Contig",2.87352,32.6,,"JADCSL01",190,2704,"2020-10-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/070/545/GCA_015070545.1_ASM1507054v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/070/545/GCF_015070545.1_ASM1507054v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","C50FS2","SAMN26185732","PRJNA783189","GCA_022485475.1","Scaffold",2.47613,32.6,,"JAKVFI01",83,2341,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/475/GCA_022485475.1_ASM2248547v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/475/GCF_022485475.1_ASM2248547v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","036P2BA5","SAMN26185756","PRJNA783189","GCA_022485745.1","Scaffold",2.47237,32.6,,"JAKVEK01",76,2336,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/745/GCA_022485745.1_ASM2248574v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/745/GCF_022485745.1_ASM2248574v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-13","SAMEA1035044","PRJEB2705","GCA_001235665.1","Scaffold",2.56812,32.7,,"CUCZ01",147,2444,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/235/665/GCA_001235665.1_7067_4_43","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/235/665/GCF_001235665.1_7067_4_43"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-07","SAMEA1035112","PRJEB2705","GCA_001226705.1","Scaffold",2.52269,32.7,,"CUCV01",101,2424,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/226/705/GCA_001226705.1_7067_4_38","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/226/705/GCF_001226705.1_7067_4_38"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","CN88","SAMN14969391","PRJNA633986","GCA_017377445.1","Contig",2.494,32.5636,"plasmid pCN88_1:NZ_JABUNY010000041.1/; plasmid pCN88_2:NZ_JABUNY010000065.1/; plasmid pCN88_3:NZ_JABUNY010000070.1/","JABUNY01",106,2415,"2021-03-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/377/445/GCA_017377445.1_ASM1737744v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/377/445/GCF_017377445.1_ASM1737744v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","OG2","SAMN06718480","PRJNA375758","GCA_002276975.1","Contig",2.75133,33.1,,"NCXH01",619,2765,"2017-08-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/276/975/GCA_002276975.1_ASM227697v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/276/975/GCF_002276975.1_ASM227697v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-31","SAMEA1035147","PRJEB2705","GCA_001238205.1","Scaffold",2.48095,32.8,,"CUDP01",86,2335,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/238/205/GCA_001238205.1_7067_4_55","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/238/205/GCF_001238205.1_7067_4_55"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","0894-2001-2009","SAMN09642113","PRJNA480581","GCA_003428465.1","Scaffold",2.58161,32.8,,"QVPX01",151,2478,"2018-08-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/428/465/GCA_003428465.1_ASM342846v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/428/465/GCF_003428465.1_ASM342846v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","W114","SAMEA1035095","PRJEB2705","GCA_001232065.1","Contig",2.61149,32.5,,"CUFS01",117,2463,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/232/065/GCA_001232065.1_7068_7_22","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/232/065/GCF_001232065.1_7068_7_22"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","C10A","SAMN02943872","PRJNA246625","GCA_000764065.1","Contig",2.43031,32.6,,"JPRW01",87,2324,"2014-10-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/764/065/GCA_000764065.1_ASM76406v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/764/065/GCF_000764065.1_ASM76406v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","1","SAMN11458156","PRJNA533474","GCA_005047465.1","Contig",2.51369,32.7,,"SUKV01",105,2397,"2019-05-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/047/465/GCA_005047465.1_ASM504746v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/047/465/GCF_005047465.1_ASM504746v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","235_SHAE","SAMN03197424","PRJNA267549","GCA_001071875.1","Contig",2.48427,32.7,,"JVPA01",120,2371,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/875/GCA_001071875.1_ASM107187v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/875/GCF_001071875.1_ASM107187v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","JCSC_1435","SAMEA1035054","PRJEB2705","GCA_001226285.1","Contig",2.55525,32.7,,"CUER01",97,2446,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/226/285/GCA_001226285.1_7067_4_80","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/226/285/GCF_001226285.1_7067_4_80"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","121875","SAMEA1035110","PRJEB2705","GCA_001226805.1","Scaffold",2.53742,32.6,,"CUGL01",102,2425,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/226/805/GCA_001226805.1_7068_7_43","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/226/805/GCF_001226805.1_7068_7_43"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","123477","SAMEA1035136","PRJEB2705","GCA_001235325.1","Scaffold",2.49785,32.6,,"CUGX01",94,2385,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/235/325/GCA_001235325.1_7068_7_54","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/235/325/GCF_001235325.1_7068_7_54"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","105731","SAMEA1035090","PRJEB2705","GCA_001229105.1","Contig",2.43651,32.6,,"CUHI01",81,2298,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/229/105/GCA_001229105.1_7068_7_65","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/229/105/GCF_001229105.1_7068_7_65"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-15","SAMEA1035045","PRJEB2705","GCA_001237405.1","Scaffold",2.94051,32.6,,"CUFB01",132,2685,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/237/405/GCA_001237405.1_7067_4_90","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/237/405/GCF_001237405.1_7067_4_90"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","135814","SAMEA1035087","PRJEB2705","GCA_001239565.1","Contig",2.51864,32.7,,"CUGZ01",96,2394,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/239/565/GCA_001239565.1_7068_7_56","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/239/565/GCF_001239565.1_7068_7_56"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","031P2FS2","SAMN26185699","PRJNA783189","GCA_022487895.1","Scaffold",2.47506,32.7,,"JAKVGP01",85,2368,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/487/895/GCA_022487895.1_ASM2248789v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/487/895/GCF_022487895.1_ASM2248789v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","K16.2","SAMN19883564","PRJNA741595","GCA_019193065.1","Contig",2.45983,32.7,,"JAHTKT01",108,2299,"2021-07-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/193/065/GCA_019193065.1_ASM1919306v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/193/065/GCF_019193065.1_ASM1919306v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","137772","SAMEA1035078","PRJEB2705","GCA_001235305.1","Contig",2.49275,32.6,,"CUGJ01",99,2383,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/235/305/GCA_001235305.1_7068_7_41","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/235/305/GCF_001235305.1_7068_7_41"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","SNUC 1114","SAMN06173056","PRJNA342349","GCA_003043015.1","Contig",2.47694,32.9,,"PZIQ01",115,2330,"2018-04-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/043/015/GCA_003043015.1_ASM304301v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/043/015/GCF_003043015.1_ASM304301v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","25-38","SAMEA1035145","PRJEB2705","GCA_001234445.1","Contig",2.43899,32.6,,"CUCK01",84,2299,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/234/445/GCA_001234445.1_7067_4_27","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/234/445/GCF_001234445.1_7067_4_27"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","25-59","SAMEA1035069","PRJEB2705","GCA_001228105.1","Contig",2.47585,32.7,,"CUCP01",82,2358,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/228/105/GCA_001228105.1_7067_4_30","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/228/105/GCF_001228105.1_7067_4_30"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","C31","SAMN16376631","PRJNA667485","GCA_015730525.1","Contig",2.47162,32.7,,"JADWOO01",148,2336,"2020-12-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/730/525/GCA_015730525.1_ASM1573052v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/730/525/GCF_015730525.1_ASM1573052v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","7532","SAMEA1035139","PRJEB2705","GCA_001237105.1","Contig",2.51393,32.6,,"CUHM01",102,2402,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/237/105/GCA_001237105.1_7068_7_7","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/237/105/GCF_001237105.1_7068_7_7"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","F0_34","SAMEA1035036","PRJEB2705","GCA_001235105.1","Scaffold",2.53051,32.6,,"CUFJ01",98,2397,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/235/105/GCA_001235105.1_7068_7_18","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/235/105/GCF_001235105.1_7068_7_18"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","164_SHAE","SAMN03197356","PRJNA267549","GCA_001071555.1","Scaffold",2.42358,32.6,,"JVRQ01",92,2304,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/555/GCA_001071555.1_ASM107155v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/555/GCF_001071555.1_ASM107155v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","6660","SAMEA1035135","PRJEB2705","GCA_001225245.1","Contig",2.49383,32.6,,"CUGT01",102,2371,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/225/245/GCA_001225245.1_7068_7_5","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/225/245/GCF_001225245.1_7068_7_5"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","6035","SAMEA1035062","PRJEB2705","GCA_001223605.1","Scaffold",2.52374,32.6,,"CUFD01",97,2410,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/223/605/GCA_001223605.1_7068_7_10","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/223/605/GCF_001223605.1_7068_7_10"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","625","SAMEA1035157","PRJEB2705","GCA_001224545.1","Contig",2.52538,32.6,,"CUHC01",99,2421,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/224/545/GCA_001224545.1_7068_7_6","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/224/545/GCF_001224545.1_7068_7_6"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-17","SAMEA1035073","PRJEB2705","GCA_001228465.1","Scaffold",2.85815,32.8,,"CUDD01",231,2725,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/228/465/GCA_001228465.1_7067_4_45","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/228/465/GCF_001228465.1_7067_4_45"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","CN1134","SAMEA1035098","PRJEB2705","GCA_001235745.1","Contig",2.55185,32.6,,"CUEW01",112,2436,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/235/745/GCA_001235745.1_7067_4_85","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/235/745/GCF_001235745.1_7067_4_85"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","IIF2SW-P5","SAMN04902361","PRJNA319366","GCA_001743425.1","Contig",2.67412,33.1,,"MIZW01",559,2555,"2016-09-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/743/425/GCA_001743425.1_ASM174342v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/743/425/GCF_001743425.1_ASM174342v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","124304","SAMEA1035106","PRJEB2705","GCA_001231025.1","Scaffold",2.54521,32.7,,"CUGR01",101,2423,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/231/025/GCA_001231025.1_7068_7_49","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/231/025/GCF_001231025.1_7068_7_49"
