reference,querry,ani,alignment_coverage,primary_cluster
Sepi_63G02_CD188_abkvp.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.7964660000000001,0.41509433962264153,0
Sepi_6A01_aaade.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.7945180000000001,0.41410256410256413,0
Sepi_6B08_adqbd.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.7951699999999999,0.4050955414012739,0
Sepi_6C06_aaadd.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.797457,0.4117647058823529,0
Sepi_6C08_adqgp.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.794757,0.4081381011097411,0
Sepi_6E08_adqas.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.79254,0.36449704142011835,0
Sepi_6d05_aaacq.newbler.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.799117,0.38424821002386633,0
Sepi_7B05_aaacr.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.796128,0.40550688360450565,0
Sepi_7a07_aaadh.newbler.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.7956399999999999,0.40512820512820513,0
Sepi_8C10_adqcb.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.793964,0.4214659685863874,0
Sepi_9B05_adqbz.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.7961109999999999,0.40892193308550184,0
Sepi_9D01_adqay.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.7943300000000001,0.4123456790123457,0
Sepi_9d05_aaacv.PB_DATA.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.7917789999999999,0.38267148014440433,0
Sepi_DM12G05_adqbe.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.795118,0.41854636591478694,0
Sepi_DM12H06_adqgx.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.7994119999999999,0.40763546798029554,0
Sepi_DM1B01_adqbi.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.797745,0.41051314142678347,0
Sepi_DM21A02_adqcf.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.7948569999999999,0.39003645200486026,0
Sepi_DM21B07_adqbg.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.795944,0.4119804400977995,0
Sepi_DM21C07_adqbp.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.797977,0.413265306122449,0
Sepi_DM23A02_adqbl.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.793057,0.4002463054187192,0
Sepi_DM23C12_adqgr.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.795252,0.4218551461245235,0
Sepi_DM23E02_adqgs.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.791837,0.38768115942028986,0
Sepi_DM23E06_adqgt.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.799194,0.3953488372093023,0
Sepi_DM24B02_adqcg.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.796627,0.41064638783269963,0
Sepi_DM24B03_adqbk.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.797939,0.38552787663107946,0
Sepi_DM39F06_adqgu.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.7964709999999999,0.39751552795031053,0
Sepi_DM3A08_adqbj.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.795403,0.38930348258706465,0
Shom_1B10_acrmu.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9740030000000001,0.876984126984127,0
Shom_28B02_adjvw.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9923489999999999,0.9086092715231788,0
Shom_29E11_acrmt.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.988691,0.9132176234979973,0
Shom_2B10_adjvn.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9747750000000001,0.9267605633802817,0
Shom_2B11_adjvo.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.97322,0.8881578947368421,0
Shom_2D11_acrmr.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9744240000000001,0.9060773480662984,0
Shom_2F01_adjvq.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.972619,0.9009370816599732,0
Shom_2F05_acvwe.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.974454,0.9211267605633803,0
Shom_2F07_acvwf.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9900990000000001,0.9211956521739131,0
Shom_2F10_acvwh.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9902979999999999,0.9246298788694481,0
Shom_5A08_acrmp.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9744029999999999,0.9346314325452016,0
Shom_6C071_adjvt.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.974887,0.9026798307475318,0
Shom_8B11_acrmo.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.974688,0.9547445255474453,0
Shom_8D02_acrlp.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.995553,0.9379217273954116,0
Shom_8D04_acrlq.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.986404,0.9391424619640387,0
Shom_8D05_adjvr.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.990164,0.9445214979195562,0
Shom_DM02E06_acrlf.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.97402,0.9202200825309491,0
Shom_DM02G07_acrmi.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.970222,0.905608755129959,0
Shom_DM02G12_adjtp.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.973901,0.9490806223479491,0
Shom_DM02H05_adjtr.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.974764,0.8781793842034806,0
Shom_DM03A10_adjwd.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9740219999999999,0.9344729344729344,0
Shom_DM12A09_acrls.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9703499999999999,0.956140350877193,0
Shom_DM12F06_acrlt.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,1.0,0.9973082099596231,0
Shom_DM12F12_acrlu.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.989863,0.9228687415426252,0
Shom_DM18D10_acrlg.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9949079999999999,0.9564032697547684,0
Shom_DM18F06_acrli.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9758530000000001,0.9228611500701263,0
Shom_DM21B05_acrlk.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.971551,0.9159891598915989,0
Shom_DM21C01_acrmb.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.974666,0.8997289972899729,0
Shom_DM21C12_acrmd.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.973591,0.9069767441860465,0
Shom_DM21D06_acrlw.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.968911,0.9115168539325843,0
Shom_DM22B12_adjtw.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.975051,0.9335219236209336,0
Shom_DM24G02_adjwb.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9730989999999999,0.8696219035202086,0
Shom_DM24H08_adjuc.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.989771,0.9076517150395779,0
Shom_DM25G05_acrll.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.994709,0.9546061415220294,0
Shom_DM25H12_adjuh.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9862179999999999,0.8974025974025974,0
Shom_DM27C08_acrmm.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.992092,0.9640883977900553,0
Shom_DM31A10_adjun.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9757370000000001,0.9453015427769986,0
Shom_DM31B10_acrlx.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.989959,0.9240162822252375,0
Shom_DM31D12_adjum.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9903360000000001,0.936141304347826,0
Shom_DM31G11_adjuo.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.974747,0.9367977528089888,0
Shom_DM32C02_adjur.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.972834,0.8062575210589651,0
Shom_DM32D02_acrln.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.990512,0.9353970390309556,0
Shom_DM32D12_adjuq.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9910840000000001,0.9475138121546961,0
Shom_DM33A05_acrlo.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.97476,0.9525179856115108,0
Shom_DM33B12_adjuu.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.992012,0.9087301587301587,0
Shom_DM34G04_adjux.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.969383,0.9236111111111112,0
Shom_DM37E12_adjva.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.974935,0.9467625899280575,0
Shom_DM40D01_adjvb.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.992137,0.9329446064139941,0
Shom_DM40D04_adjvc.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9741930000000001,0.9288702928870293,0
Shom_DM41A09_adjwc.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.975022,0.9155124653739612,0
Shom_DM41C02_adjvd.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9880800000000001,0.925531914893617,0
Shom_DM41C04_adjve.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.991232,0.9581005586592178,0
Shom_DM41C05_adjvf.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.991577,0.9470013947001394,0
Shom_DM41C06_adjvg.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9943000000000001,0.9438377535101404,0
Shom_DM41C08_adjvh.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.9951819999999999,0.9742857142857143,0
iT_Sepi_28B01_adqgz.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.800142,0.4451219512195122,0
iT_Shom_28A10_adqgy.spades.pilon.fasta,Shom_DM12F06_acrlt.spades.pilon.fasta,0.800484,0.4215568862275449,0
Scap_29E04_admrq.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.795337,0.4305555555555556,0
Scap_2C01_adjxa.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.79307,0.44065656565656564,0
Scap_2C12_admry.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.797869,0.4276885043263288,0
Scap_58D05_admsf.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.794704,0.4253164556962025,0
Scap_6C02_admrz.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.791656,0.44556962025316454,0
Scap_6C05_admrp.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.793437,0.43014705882352944,0
Scap_9C11_admsb.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.796042,0.40673886883273164,0
Scap_DM01A05_adqhl.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.799757,0.42136854741896757,0
Scap_DM12A11_adjwy.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7997110000000001,0.4126984126984127,0
Scap_DM16A07_adjwm.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.79307,0.445679012345679,0
Scap_DM18D08_adqhn.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.79754,0.43842364532019706,0
Scap_DM21F09_adjwi.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.79628,0.42375,0
Scap_DM21G11_adqhb.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.799005,0.4339853300733496,0
Scap_DM21G12_adqhc.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.795065,0.4296482412060301,0
Scap_DM23E01_adqhd.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.793369,0.43429286608260326,0
Scap_DM23E05_adjwz.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.794799,0.4221105527638191,0
Scap_DM28A07_adqhg.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.796437,0.424090338770389,0
Scap_DM34E02_adjwg.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.800228,0.4362089914945322,0
Scap_DM3F02_admsi.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.794935,0.4287531806615776,0
Scap_LM7D7_adjwo.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.800772,0.4206730769230769,0
Sepi_1A04_aaacx.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.794775,0.38221153846153844,0
Sepi_1C01_aaadb.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7962269999999999,0.4101326899879373,0
Sepi_28C09_adqbb.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.795796,0.4037735849056604,0
Sepi_2A01_aaada.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7925669999999999,0.4104193138500635,0
Sepi_2C10_adqax.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.792594,0.42092154420921546,0
Sepi_2D07_adqav.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7961879999999999,0.4122137404580153,0
Sepi_2E07_adqca.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.794384,0.3916256157635468,0
Sepi_2d12_aaacm.newbler.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7946469999999999,0.40100250626566414,0
Sepi_2g06_aaadj.newbler.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.795974,0.39348370927318294,0
Sepi_30A07_adqaz.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7987009999999999,0.4156171284634761,0
Sepi_3A01_adqba.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.796416,0.4226932668329177,0
Sepi_3C06_adqau.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.794025,0.41815856777493604,0
Sepi_3D11_aaadi.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7960639999999999,0.39636363636363636,0
Sepi_3a11_aaacy.newbler.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.797788,0.40803897685749085,0
Sepi_58D03_CD110_abkva.masurca.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.796553,0.37689614935822635,0
Sepi_58D04_CD111_abkvb.masurca.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.795534,0.40914709517923364,0
Sepi_58F01_CD113_abkvc.PB_DATA.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7935639999999999,0.38235294117647056,0
Sepi_5A02_aaacn.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7939740000000001,0.3987730061349693,0
Sepi_5B11_aaacu.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7957120000000001,0.40296662546353523,0
Sepi_5C04_adqcd.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7950320000000001,0.3989962358845671,0
Sepi_5c01_aaadf.PB_DATA.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.796421,0.37910798122065725,0
Sepi_61B02_CD145_abkvk.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.795423,0.40348692403486924,0
Sepi_63G02_CD188_abkvp.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.795201,0.42138364779874216,0
Sepi_6A01_aaade.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7942359999999999,0.4269230769230769,0
Sepi_6B08_adqbd.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.795888,0.4,0
Sepi_6C06_aaadd.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7981919999999999,0.39705882352941174,0
Sepi_6C08_adqgp.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.794105,0.40443896424167697,0
Sepi_6E08_adqas.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.791293,0.3857988165680473,0
Sepi_6d05_aaacq.newbler.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7989440000000001,0.38782816229116945,0
Sepi_7B05_aaacr.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7951699999999999,0.42428035043804757,0
Sepi_7a07_aaadh.newbler.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7971710000000001,0.40512820512820513,0
Sepi_8C10_adqcb.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7946139999999999,0.4109947643979058,0
Sepi_9B05_adqbz.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7952290000000001,0.40148698884758366,0
Sepi_9D01_adqay.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.797453,0.4160493827160494,0
Sepi_9d05_aaacv.PB_DATA.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.792753,0.4019253910950662,0
Sepi_DM12G05_adqbe.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.79334,0.41729323308270677,0
Sepi_DM12H06_adqgx.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.799314,0.4027093596059113,0
Sepi_DM1B01_adqbi.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.796719,0.409261576971214,0
Sepi_DM21A02_adqcf.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.795227,0.393681652490887,0
Sepi_DM21B07_adqbg.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7963330000000001,0.4058679706601467,0
Sepi_DM21C07_adqbp.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.798833,0.4094387755102041,0
Sepi_DM23A02_adqbl.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.79447,0.41502463054187194,0
Sepi_DM23C12_adqgr.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.795158,0.41296060991105465,0
Sepi_DM23E02_adqgs.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.792358,0.392512077294686,0
Sepi_DM23E06_adqgt.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.796321,0.39412484700122397,0
Sepi_DM24B02_adqcg.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.7986759999999999,0.4144486692015209,0
Sepi_DM24B03_adqbk.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.796412,0.3973902728351127,0
Sepi_DM39F06_adqgu.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.795027,0.4049689440993789,0
Sepi_DM3A08_adqbj.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.793596,0.39427860696517414,0
Shom_1B10_acrmu.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.972379,0.8875661375661376,0
Shom_28B02_adjvw.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.9895900000000001,0.9271523178807947,0
Shom_29E11_acrmt.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.99032,0.9185580774365821,0
Shom_2B10_adjvn.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.974341,0.928169014084507,0
Shom_2B11_adjvo.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.973603,0.8907894736842106,0
Shom_2D11_acrmr.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.972642,0.9157458563535912,0
Shom_2F01_adjvq.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.971853,0.9076305220883534,0
Shom_2F05_acvwe.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.9739279999999999,0.928169014084507,0
Shom_2F07_acvwf.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.989017,0.9198369565217391,0
Shom_2F10_acvwh.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.988969,0.9138627187079408,0
Shom_5A08_acrmp.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.9738420000000001,0.9401947148817803,0
Shom_6C071_adjvt.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.971854,0.9167842031029619,0
Shom_8B11_acrmo.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.973595,0.9416058394160584,0
Shom_8D02_acrlp.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.99086,0.9230769230769231,0
Shom_8D04_acrlq.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.9858669999999999,0.9349930843706777,0
Shom_8D05_adjvr.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.989371,0.9292649098474342,0
Shom_DM02E06_acrlf.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.973206,0.9270976616231087,0
Shom_DM02G07_acrmi.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.968938,0.9233926128590971,0
Shom_DM02G12_adjtp.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.973739,0.9448373408769448,0
Shom_DM02H05_adjtr.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.972841,0.891566265060241,0
Shom_DM03A10_adjwd.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.973277,0.9358974358974359,0
Shom_DM12A09_acrls.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.970386,0.9532163742690059,0
Shom_DM12F06_acrlt.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.98923,0.9259757738896366,0
Shom_DM12F12_acrlu.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,1.0,1.0,0
Shom_DM18D10_acrlg.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.989071,0.9386920980926431,0
Shom_DM18F06_acrli.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.9725920000000001,0.9298737727910238,0
Shom_DM21B05_acrlk.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.9716410000000001,0.9105691056910569,0
Shom_DM21C01_acrmb.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.9713299999999999,0.926829268292683,0
Shom_DM21C12_acrmd.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.97148,0.9220246238030095,0
Shom_DM21D06_acrlw.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.969149,0.9157303370786517,0
Shom_DM22B12_adjtw.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.972493,0.9448373408769448,0
Shom_DM24G02_adjwb.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.9711329999999999,0.8735332464146024,0
Shom_DM24H08_adjuc.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.9890680000000001,0.920844327176781,0
Shom_DM25G05_acrll.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.989703,0.9265687583444593,0
Shom_DM25H12_adjuh.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.9900639999999999,0.9038961038961039,0
Shom_DM27C08_acrmm.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.990699,0.9392265193370166,0
Shom_DM31A10_adjun.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.973268,0.9453015427769986,0
Shom_DM31B10_acrlx.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.9973730000000001,0.9565807327001357,0
Shom_DM31D12_adjum.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.9901519999999999,0.9347826086956522,0
Shom_DM31G11_adjuo.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.973132,0.9325842696629213,0
Shom_DM32C02_adjur.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.971972,0.8158844765342961,0
Shom_DM32D02_acrln.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.9904989999999999,0.9340511440107672,0
Shom_DM32D12_adjuq.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.991529,0.9433701657458563,0
Shom_DM33A05_acrlo.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.973593,0.9366906474820144,0
Shom_DM33B12_adjuu.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.988877,0.9259259259259259,0
Shom_DM34G04_adjux.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.969618,0.9305555555555556,0
Shom_DM37E12_adjva.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.9740909999999999,0.9366906474820144,0
Shom_DM40D01_adjvb.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.991443,0.9591836734693877,0
Shom_DM40D04_adjvc.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.974016,0.9163179916317992,0
Shom_DM41A09_adjwc.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.9732729999999999,0.9321329639889196,0
Shom_DM41C02_adjvd.spades.pilon.fasta,Shom_DM12F12_acrlu.spades.pilon.fasta,0.994606,0.9414893617021277,0
